model,row_id,fold,seed,group_id,y_true,oof_probability
LR-TFIDF,SPAM-0121,3,42,779,1,0.6228781938552856
LR-TFIDF,SPAM-0450,4,42,780,1,0.5253889560699463
LR-TFIDF,HAM-0157,2,42,782,0,0.3350867033004761
LR-TFIDF,HAM-0490,5,42,783,0,0.4379236698150635
LR-TFIDF,HAM-0137,4,42,784,0,0.4617961347103119
LR-TFIDF,HAM-0225,5,42,785,0,0.44872522354125977
LR-TFIDF,HAM-0227,1,42,786,0,0.44032469391822815
LR-TFIDF,HAM-0377,2,42,788,0,0.46524015069007874
LR-TFIDF,SPAM-0345,3,42,789,1,0.6378589868545532
LR-TFIDF,SPAM-0338,2,42,790,1,0.40402939915657043
LR-TFIDF,HAM-0121,1,42,791,0,0.4540729522705078
LR-TFIDF,SPAM-0485,4,42,792,1,0.5303385853767395
LR-TFIDF,SPAM-0289,5,42,794,1,0.4469318687915802
LR-TFIDF,SPAM-0221,3,42,795,1,0.5506086349487305
LR-TFIDF,SPAM-0203,1,42,797,1,0.5800747871398926
LR-TFIDF,SPAM-0337,2,42,798,1,0.5512596964836121
LR-TFIDF,HAM-0164,4,42,799,0,0.3456183075904846
LR-TFIDF,HAM-0315,5,42,800,0,0.5330668091773987
LR-TFIDF,HAM-0477,3,42,801,0,0.4616927206516266
LR-TFIDF,SPAM-0184,1,42,803,1,0.5452619194984436
LR-TFIDF,HAM-0064,2,42,804,0,0.4162411391735077
LR-TFIDF,SPAM-0321,4,42,805,1,0.48774537444114685
LR-TFIDF,HAM-0369,3,42,807,0,0.4280354678630829
LR-TFIDF,SPAM-0170,5,42,808,1,0.586161196231842
LR-TFIDF,SPAM-0323,1,42,809,1,0.512100100517273
LR-TFIDF,HAM-0012,5,42,810,0,0.3527396023273468
LR-TFIDF,SPAM-0087,2,42,811,1,0.6103556156158447
LR-TFIDF,SPAM-0097,3,42,813,1,0.5351583361625671
LR-TFIDF,HAM-0310,4,42,814,0,0.48329511284828186
LR-TFIDF,HAM-0338,3,42,815,0,0.41954007744789124
LR-TFIDF,SPAM-0272,1,42,817,1,0.46517321467399597
LR-TFIDF,HAM-0458,2,42,818,0,0.44721755385398865
LR-TFIDF,HAM-0242,4,42,819,0,0.4796384871006012
LR-TFIDF,HAM-0393,5,42,820,0,0.4575859308242798
LR-TFIDF,HAM-0268,1,42,821,0,0.5429114103317261
LR-TFIDF,HAM-0255,2,42,823,0,0.4292415976524353
LR-TFIDF,HAM-0332,3,42,824,0,0.5135592222213745
LR-TFIDF,SPAM-0408,4,42,825,1,0.5524476170539856
LR-TFIDF,HAM-0144,5,42,826,0,0.42211857438087463
LR-TFIDF,HAM-0098,1,42,828,0,0.4170016944408417
LR-TFIDF,SPAM-0432,3,42,829,1,0.6872202157974243
LR-TFIDF,HAM-0411,2,42,830,0,0.5162920355796814
LR-TFIDF,HAM-0089,4,42,831,0,0.40525171160697937
LR-TFIDF,SPAM-0028,5,42,833,1,0.5085622668266296
LR-TFIDF,HAM-0438,1,42,834,0,0.3998953104019165
LR-TFIDF,HAM-0416,2,42,835,0,0.44847822189331055
LR-TFIDF,SPAM-0126,3,42,837,1,0.49963176250457764
LR-TFIDF,SPAM-0389,4,42,838,1,0.5461753606796265
LR-TFIDF,SPAM-0360,5,42,839,1,0.5384802222251892
LR-TFIDF,SPAM-0276,3,42,840,1,0.4674875736236572
LR-TFIDF,SPAM-0374,5,42,561,1,0.5065738558769226
LR-TFIDF,HAM-0303,1,42,842,0,0.48668235540390015
LR-TFIDF,SPAM-0310,2,42,843,1,0.5653188228607178
LR-TFIDF,HAM-0346,4,42,844,0,0.3902111053466797
LR-TFIDF,SPAM-0255,5,42,845,1,0.511141836643219
LR-TFIDF,HAM-0015,5,42,846,0,0.47838181257247925
LR-TFIDF,SPAM-0380,1,42,847,1,0.5904255509376526
LR-TFIDF,HAM-0264,2,42,849,0,0.4936762750148773
LR-TFIDF,SPAM-0164,3,42,850,1,0.5411790013313293
LR-TFIDF,SPAM-0249,4,42,852,1,0.5418611168861389
LR-TFIDF,HAM-0167,4,42,853,0,0.568078339099884
LR-TFIDF,SPAM-0423,5,42,854,1,0.5119301676750183
LR-TFIDF,HAM-0116,1,42,855,0,0.591013491153717
LR-TFIDF,HAM-0198,2,42,857,0,0.41921982169151306
LR-TFIDF,HAM-0280,3,42,858,0,0.4543769657611847
LR-TFIDF,HAM-0480,2,42,859,0,0.44950416684150696
LR-TFIDF,SPAM-0017,1,42,860,1,0.571460485458374
LR-TFIDF,HAM-0138,3,42,861,0,0.419158935546875
LR-TFIDF,SPAM-0037,4,42,863,1,0.5275315642356873
LR-TFIDF,SPAM-0469,5,42,864,1,0.5115686655044556
LR-TFIDF,SPAM-0157,1,42,865,1,0.5184363126754761
LR-TFIDF,HAM-0292,4,42,867,0,0.436154305934906
LR-TFIDF,HAM-0344,2,42,868,0,0.34591737389564514
LR-TFIDF,HAM-0110,3,42,869,0,0.4941346347332001
LR-TFIDF,SPAM-0118,5,42,870,1,0.554189145565033
LR-TFIDF,SPAM-0493,1,42,872,1,0.6735329627990723
LR-TFIDF,HAM-0010,2,42,873,0,0.5756585597991943
LR-TFIDF,SPAM-0390,4,42,874,1,0.6273620128631592
LR-TFIDF,HAM-0297,3,42,875,0,0.40492504835128784
LR-TFIDF,HAM-0191,5,42,877,0,0.5913294553756714
LR-TFIDF,SPAM-0008,3,42,878,1,0.5611765384674072
LR-TFIDF,SPAM-0307,1,42,879,1,0.6261422634124756
LR-TFIDF,HAM-0407,2,42,880,0,0.4049423933029175
LR-TFIDF,HAM-0038,4,42,882,0,0.3613845705986023
LR-TFIDF,HAM-0181,5,42,883,0,0.5217075943946838
LR-TFIDF,SPAM-0358,1,42,884,1,0.7166083455085754
LR-TFIDF,HAM-0428,2,42,885,0,0.5044000148773193
LR-TFIDF,HAM-0039,3,42,887,0,0.33292248845100403
LR-TFIDF,SPAM-0371,4,42,888,1,0.7529189586639404
LR-TFIDF,SPAM-0241,5,42,889,1,0.5485920906066895
LR-TFIDF,SPAM-0257,4,42,890,1,0.47230780124664307
LR-TFIDF,SPAM-0048,2,42,891,1,0.5524463057518005
LR-TFIDF,SPAM-0471,4,42,893,1,0.5232250690460205
LR-TFIDF,SPAM-0168,1,42,894,1,0.48500293493270874
LR-TFIDF,HAM-0092,3,42,895,0,0.44186916947364807
LR-TFIDF,SPAM-0288,5,42,896,1,0.5403161644935608
LR-TFIDF,SPAM-0162,1,42,898,1,0.507702112197876
LR-TFIDF,HAM-0293,3,42,899,0,0.40761059522628784
LR-TFIDF,HAM-0329,2,42,900,0,0.47856807708740234
LR-TFIDF,SPAM-0458,4,42,901,1,0.6273707747459412
LR-TFIDF,HAM-0205,5,42,903,0,0.4294641315937042
LR-TFIDF,SPAM-0167,1,42,904,1,0.5390899777412415
LR-TFIDF,HAM-0489,2,42,905,0,0.46809497475624084
LR-TFIDF,SPAM-0400,3,42,907,1,0.4532874822616577
LR-TFIDF,SPAM-0402,4,42,908,1,0.5152958631515503
LR-TFIDF,SPAM-0169,5,42,909,1,0.5570105314254761
LR-TFIDF,HAM-0417,1,42,910,0,0.42534688115119934
LR-TFIDF,HAM-0162,5,42,911,0,0.5052295327186584
LR-TFIDF,HAM-0006,2,42,913,0,0.5001323223114014
LR-TFIDF,SPAM-0440,3,42,914,1,0.6350877285003662
LR-TFIDF,SPAM-0489,4,42,915,1,0.6939803957939148
LR-TFIDF,SPAM-0198,1,42,916,1,0.49312642216682434
LR-TFIDF,HAM-0484,3,42,918,0,0.4586752951145172
LR-TFIDF,SPAM-0235,5,42,919,1,0.48437049984931946
LR-TFIDF,HAM-0339,4,42,920,0,0.4537443220615387
LR-TFIDF,HAM-0424,2,42,921,0,0.5054555535316467
LR-TFIDF,HAM-0103,1,42,922,0,0.5521541237831116
LR-TFIDF,HAM-0239,2,42,924,0,0.43876948952674866
LR-TFIDF,SPAM-0154,4,42,567,1,0.49667689204216003
LR-TFIDF,HAM-0232,3,42,925,0,0.3915369212627411
LR-TFIDF,SPAM-0044,4,42,926,1,0.6205002665519714
LR-TFIDF,SPAM-0427,5,42,927,1,0.4634056091308594
LR-TFIDF,HAM-0052,2,42,929,0,0.4147172272205353
LR-TFIDF,HAM-0249,1,42,930,0,0.4129083752632141
LR-TFIDF,HAM-0246,3,42,931,0,0.4371573328971863
LR-TFIDF,SPAM-0101,4,42,932,1,0.532122790813446
LR-TFIDF,SPAM-0131,5,42,934,1,0.641822099685669
LR-TFIDF,HAM-0112,3,42,935,0,0.4476067125797272
LR-TFIDF,HAM-0141,5,42,936,0,0.3416779935359955
LR-TFIDF,HAM-0279,4,42,937,0,0.4385387599468231
LR-TFIDF,SPAM-0076,1,42,939,1,0.5698357224464417
LR-TFIDF,HAM-0278,2,42,940,0,0.4522666335105896
LR-TFIDF,SPAM-0052,4,42,941,1,0.6732777953147888
LR-TFIDF,HAM-0207,1,42,943,0,0.41160494089126587
LR-TFIDF,HAM-0220,2,42,944,0,0.4925196170806885
LR-TFIDF,HAM-0491,3,42,945,0,0.49652543663978577
LR-TFIDF,SPAM-0266,5,42,946,1,0.618253231048584
LR-TFIDF,HAM-0263,1,42,947,0,0.514362633228302
LR-TFIDF,HAM-0453,2,42,949,0,0.47046706080436707
LR-TFIDF,SPAM-0447,3,42,950,1,0.6655141115188599
LR-TFIDF,HAM-0355,4,42,951,0,0.500251293182373
LR-TFIDF,HAM-0081,1,42,513,0,0.6096672415733337
LR-TFIDF,SPAM-0473,5,42,953,1,0.47646188735961914
LR-TFIDF,HAM-0044,5,42,954,0,0.4215134084224701
LR-TFIDF,HAM-0298,1,42,955,0,0.41428494453430176
LR-TFIDF,HAM-0150,2,42,956,0,0.37316253781318665
LR-TFIDF,SPAM-0292,3,42,958,1,0.46952149271965027
LR-TFIDF,HAM-0354,4,42,959,0,0.4148007035255432
LR-TFIDF,SPAM-0339,1,42,960,1,0.5777089595794678
LR-TFIDF,HAM-0405,2,42,961,0,0.4777432084083557
LR-TFIDF,SPAM-0418,5,42,962,1,0.5838901996612549
LR-TFIDF,HAM-0389,3,42,963,0,0.4415208101272583
LR-TFIDF,SPAM-0193,4,42,965,1,0.4871910512447357
LR-TFIDF,SPAM-0088,3,42,966,1,0.6171539425849915
LR-TFIDF,HAM-0125,1,42,967,0,0.37786683440208435
LR-TFIDF,HAM-0281,2,42,969,0,0.48482826352119446
LR-TFIDF,SPAM-0239,4,42,970,1,0.6172404885292053
LR-TFIDF,SPAM-0315,5,42,971,1,0.5615238547325134
LR-TFIDF,SPAM-0478,3,42,972,1,0.5097781419754028
LR-TFIDF,SPAM-0074,5,42,974,1,0.6851559281349182
LR-TFIDF,HAM-0358,4,42,975,0,0.3683004379272461
LR-TFIDF,HAM-0492,1,42,976,0,0.4229465126991272
LR-TFIDF,HAM-0325,2,42,977,0,0.4179198145866394
LR-TFIDF,SPAM-0001,3,42,978,1,0.5797772407531738
LR-TFIDF,SPAM-0487,4,42,979,1,0.4714611768722534
LR-TFIDF,HAM-0213,1,42,981,0,0.5529274344444275
LR-TFIDF,SPAM-0222,5,42,982,1,0.4707622528076172
LR-TFIDF,SPAM-0290,2,42,984,1,0.6665364503860474
LR-TFIDF,HAM-0305,1,42,985,0,0.38595226407051086
LR-TFIDF,SPAM-0465,2,42,986,1,0.6637583374977112
LR-TFIDF,HAM-0231,3,42,987,0,0.4484894275665283
LR-TFIDF,HAM-0306,4,42,988,0,0.5068257451057434
LR-TFIDF,HAM-0286,5,42,990,0,0.3998354971408844
LR-TFIDF,HAM-0253,1,42,991,0,0.4977060854434967
LR-TFIDF,SPAM-0481,2,42,992,1,0.605952262878418
LR-TFIDF,HAM-0496,3,42,994,0,0.3217860460281372
LR-TFIDF,SPAM-0125,4,42,995,1,0.5332959890365601
LR-SBERT,SPAM-0217,3,42,0,1,0.34712231159210205
LR-SBERT,HAM-0326,5,42,1,0,0.0006922913016751409
LR-SBERT,SPAM-0350,3,42,2,1,0.9912187457084656
LR-SBERT,SPAM-0355,5,42,3,1,0.956879734992981
LR-SBERT,HAM-0073,2,42,5,0,0.13604919612407684
LR-SBERT,HAM-0002,3,42,6,0,0.0007737792911939323
LR-SBERT,SPAM-0110,1,42,7,1,0.9972865581512451
LR-SBERT,HAM-0432,4,42,8,0,0.15884748101234436
LR-SBERT,SPAM-0351,5,42,10,1,0.9992831945419312
LR-SBERT,HAM-0436,2,42,11,0,0.019744154065847397
LR-SBERT,HAM-0309,1,42,12,0,0.001835506409406662
LR-SBERT,HAM-0020,3,42,13,0,0.00016546832921449095
LR-SBERT,SPAM-0148,5,42,14,1,0.9955080151557922
LR-SBERT,HAM-0177,4,42,16,0,0.0057180034928023815
LR-SBERT,HAM-0146,4,42,17,0,9.237178892362863e-05
LR-SBERT,SPAM-0354,1,42,18,1,0.9991027116775513
LR-SBERT,SPAM-0280,2,42,19,1,0.9672002792358398
LR-SBERT,HAM-0487,3,42,21,0,0.000939448771532625
LR-SBERT,SPAM-0152,5,42,22,1,0.9932023286819458
LR-SBERT,HAM-0179,2,42,23,0,0.057924725115299225
LR-SBERT,HAM-0350,1,42,25,0,0.007755605038255453
LR-SBERT,HAM-0410,4,42,26,0,0.050326038151979446
LR-SBERT,HAM-0260,3,42,27,0,0.0018073973478749394
LR-SBERT,HAM-0013,5,42,28,0,0.0002631714742165059
LR-SBERT,SPAM-0174,3,42,30,1,0.9250875115394592
LR-SBERT,HAM-0219,1,42,31,0,0.0038112530019134283
LR-SBERT,SPAM-0395,2,42,32,1,0.9999991059303284
LR-SBERT,SPAM-0163,4,42,33,1,0.9999999403953552
LR-SBERT,HAM-0126,5,42,34,0,0.00029074857593514025
LR-SBERT,SPAM-0128,2,42,36,1,0.999988853931427
LR-SBERT,HAM-0021,1,42,37,0,0.0003596466267481446
LR-SBERT,HAM-0409,3,42,38,0,0.0021941710729151964
LR-SBERT,SPAM-0234,5,42,40,1,0.9999077916145325
LR-SBERT,HAM-0443,4,42,41,0,0.048230353742837906
LR-SBERT,HAM-0469,1,42,42,0,0.001010662759654224
LR-SBERT,HAM-0100,2,42,43,0,0.6925650238990784
LR-SBERT,SPAM-0330,3,42,45,1,0.9603126645088196
LR-SBERT,SPAM-0242,4,42,46,1,0.9981219172477722
LR-SBERT,SPAM-0022,5,42,47,1,0.9926541447639465
LR-SBERT,SPAM-0100,1,42,48,1,0.9998845458030701
LR-SBERT,HAM-0032,2,42,49,0,0.2845723628997803
LR-SBERT,HAM-0102,3,42,51,0,0.0021989410743117332
LR-SBERT,SPAM-0080,4,42,52,1,0.8975114226341248
LR-SBERT,SPAM-0112,5,42,53,1,0.9999375939369202
LR-SBERT,HAM-0476,5,42,54,0,0.09067220985889435
LR-SBERT,SPAM-0430,1,42,56,1,0.9978171586990356
LR-SBERT,SPAM-0370,2,42,57,1,0.9999972581863403
LR-SBERT,SPAM-0404,4,42,58,1,0.154758021235466
LR-SBERT,SPAM-0367,3,42,60,1,0.9999449253082275
LR-SBERT,HAM-0343,2,42,61,0,3.345495542816934e-07
LR-SBERT,SPAM-0238,1,42,62,1,0.9824010729789734
LR-SBERT,SPAM-0145,3,42,63,1,0.9999997615814209
LR-SBERT,SPAM-0491,4,42,65,1,0.9999998807907104
LR-SBERT,SPAM-0059,5,42,66,1,0.9992926716804504
LR-SBERT,SPAM-0199,1,42,67,1,0.9918609857559204
LR-SBERT,HAM-0314,3,42,68,0,0.03453785553574562
LR-SBERT,HAM-0265,4,42,70,0,0.0014071244513615966
LR-SBERT,SPAM-0228,2,42,71,1,0.9932495951652527
LR-SBERT,HAM-0160,5,42,72,0,0.007883966900408268
LR-SBERT,SPAM-0446,1,42,73,1,0.9998496174812317
LR-SBERT,HAM-0464,3,42,74,0,0.18193747103214264
LR-SBERT,HAM-0299,2,42,76,0,0.021377742290496826
LR-SBERT,SPAM-0382,4,42,77,1,0.9998088479042053
LR-SBERT,SPAM-0372,5,42,78,1,0.9811583757400513
LR-SBERT,SPAM-0499,1,42,79,1,0.9202585816383362
LR-SBERT,HAM-0378,2,42,81,0,0.2929106056690216
LR-SBERT,SPAM-0295,3,42,82,1,0.9912300705909729
LR-SBERT,SPAM-0326,4,42,83,1,0.8897541165351868
LR-SBERT,SPAM-0133,5,42,84,1,0.9999952912330627
LR-SBERT,HAM-0034,2,42,86,0,0.0055051082745194435
LR-SBERT,SPAM-0349,1,42,87,1,0.8259336948394775
LR-SBERT,HAM-0059,4,42,88,0,0.011896769516170025
LR-SBERT,SPAM-0428,3,42,90,1,1.0
LR-SBERT,HAM-0245,5,42,91,0,0.00033524056198075414
LR-SBERT,SPAM-0094,4,42,92,1,0.7758398056030273
LR-SBERT,SPAM-0353,1,42,93,1,0.9885271191596985
LR-SBERT,HAM-0404,3,42,95,0,0.0005689657409675419
LR-SBERT,SPAM-0127,5,42,96,1,0.9244455099105835
LR-SBERT,SPAM-0479,2,42,97,1,0.9996476173400879
LR-SBERT,HAM-0233,2,42,98,0,0.0007896085153333843
LR-SBERT,SPAM-0190,1,42,99,1,0.9998663067817688
LR-SBERT,HAM-0132,3,42,101,0,5.223225230110984e-07
LR-SBERT,SPAM-0359,4,42,102,1,0.9992628693580627
LR-SBERT,HAM-0001,5,42,103,0,0.0003970992402173579
LR-SBERT,SPAM-0108,1,42,104,1,0.999991238117218
LR-SBERT,SPAM-0362,3,42,106,1,0.9999883770942688
LR-SBERT,SPAM-0150,2,42,107,1,0.7507262229919434
LR-SBERT,HAM-0176,4,42,108,0,0.0009040198638103902
LR-SBERT,SPAM-0391,5,42,109,1,0.9989139437675476
LR-SBERT,SPAM-0143,2,42,110,1,0.9998939633369446
LR-SBERT,HAM-0388,4,42,112,0,0.0025020441971719265
LR-SBERT,HAM-0056,1,42,113,0,2.1423516955110244e-05
LR-SBERT,HAM-0334,3,42,115,0,0.0006331714102998376
LR-SBERT,SPAM-0258,5,42,116,1,0.9997441172599792
LR-SBERT,SPAM-0442,1,42,117,1,0.9984146356582642
LR-SBERT,SPAM-0095,3,42,118,1,0.9980983138084412
LR-SBERT,HAM-0397,2,42,119,0,0.0013551911106333137
LR-SBERT,SPAM-0386,4,42,120,1,0.9998551607131958
LR-SBERT,SPAM-0107,5,42,122,1,1.0
LR-SBERT,HAM-0324,2,42,123,0,2.069624861178454e-05
LR-SBERT,SPAM-0466,1,42,125,1,0.999802827835083
LR-SBERT,SPAM-0287,3,42,126,1,0.9999266862869263
LR-SBERT,SPAM-0204,4,42,127,1,0.9999188780784607
LR-SBERT,SPAM-0412,5,42,128,1,0.9901535511016846
LR-SBERT,SPAM-0024,4,42,130,1,0.9989448189735413
LR-SBERT,SPAM-0277,1,42,131,1,0.9999595880508423
LR-SBERT,SPAM-0123,2,42,132,1,1.0
LR-SBERT,SPAM-0416,5,42,133,1,0.9997548460960388
LR-SBERT,HAM-0186,3,42,135,0,0.033466875553131104
LR-SBERT,HAM-0473,3,42,136,0,0.0003676542837638408
LR-SBERT,HAM-0366,1,42,137,0,0.00013059221964795142
LR-SBERT,HAM-0082,2,42,138,0,2.0323859644122422e-05
LR-SBERT,HAM-0455,4,42,139,0,0.0009945642668753862
LR-SBERT,HAM-0459,5,42,140,0,0.0060534486547112465
LR-SBERT,SPAM-0470,3,42,142,1,0.9996129870414734
LR-SBERT,HAM-0451,1,42,143,0,0.002207036828622222
LR-SBERT,HAM-0134,2,42,145,0,0.0008843269315548241
LR-SBERT,HAM-0323,4,42,146,0,0.005321281962096691
LR-SBERT,HAM-0364,5,42,147,0,1.5438812397405854e-06
LR-SBERT,SPAM-0220,1,42,148,1,0.9999924898147583
LR-SBERT,SPAM-0263,2,42,149,1,0.9993525147438049
LR-SBERT,HAM-0090,3,42,150,0,0.0015240103239193559
LR-SBERT,SPAM-0294,4,42,152,1,0.9994933605194092
LR-SBERT,SPAM-0409,5,42,153,1,1.0
LR-SBERT,SPAM-0227,1,42,154,1,0.9999932646751404
LR-SBERT,HAM-0027,2,42,156,0,0.00697200046852231
LR-SBERT,HAM-0396,3,42,157,0,0.060135144740343094
LR-SBERT,HAM-0241,4,42,158,0,5.0302456656936556e-05
LR-SBERT,SPAM-0333,5,42,159,1,0.9995240569114685
LR-SBERT,HAM-0437,1,42,161,0,7.090443250490353e-05
LR-SBERT,HAM-0151,2,42,162,0,0.004906437825411558
LR-SBERT,HAM-0499,3,42,163,0,0.0019262229325249791
LR-SBERT,SPAM-0067,4,42,165,1,0.9971024394035339
LR-SBERT,HAM-0494,5,42,166,0,0.020133208483457565
LR-SBERT,HAM-0363,4,42,167,0,0.010812392458319664
LR-SBERT,SPAM-0206,1,42,168,1,0.6569007039070129
LR-SBERT,HAM-0143,2,42,170,0,5.11659436597256e-06
LR-SBERT,HAM-0133,3,42,171,0,0.00012250218424014747
LR-SBERT,SPAM-0188,5,42,172,1,0.9997445344924927
LR-SBERT,SPAM-0240,3,42,173,1,0.9919982552528381
LR-SBERT,HAM-0026,4,42,175,0,2.0078528905287385e-05
LR-SBERT,HAM-0500,1,42,176,0,0.00882661435753107
LR-SBERT,HAM-0441,5,42,177,0,0.000637078657746315
LR-SBERT,HAM-0111,2,42,178,0,0.007655751425772905
LR-SBERT,HAM-0085,5,42,179,0,0.3533521592617035
LR-SBERT,HAM-0395,1,42,181,0,0.05797532945871353
LR-SBERT,SPAM-0027,2,42,182,1,0.9999926686286926
LR-SBERT,HAM-0188,3,42,183,0,0.005990633741021156
LR-SBERT,SPAM-0494,4,42,184,1,0.9759930372238159
LR-SBERT,SPAM-0282,1,42,186,1,0.9603375196456909
LR-SBERT,HAM-0166,2,42,187,0,0.034353647381067276
LR-SBERT,SPAM-0342,5,42,188,1,0.9999868273735046
LR-SBERT,SPAM-0251,3,42,189,1,0.9990392923355103
LR-SBERT,SPAM-0187,4,42,191,1,0.9984288811683655
LR-SBERT,SPAM-0260,3,42,192,1,0.9918394088745117
LR-SBERT,SPAM-0114,4,42,193,1,0.999965488910675
LR-SBERT,HAM-0452,1,42,194,0,0.731879472732544
LR-SBERT,SPAM-0373,2,42,196,1,0.9999974370002747
LR-SBERT,SPAM-0460,5,42,197,1,0.9990686178207397
LR-SBERT,SPAM-0129,2,42,198,1,0.9998558759689331
LR-SBERT,HAM-0093,3,42,199,0,4.299854117562063e-05
LR-SBERT,HAM-0266,1,42,201,0,0.09989502280950546
LR-SBERT,HAM-0108,4,42,202,0,0.0023717901203781366
LR-SBERT,SPAM-0429,5,42,203,1,0.992262065410614
LR-SBERT,SPAM-0002,1,42,204,1,0.9996551275253296
LR-SBERT,HAM-0372,4,42,206,0,4.981199526810087e-05
LR-SBERT,SPAM-0226,2,42,207,1,0.6538004875183105
LR-SBERT,HAM-0123,3,42,208,0,0.0005369159625843167
LR-SBERT,SPAM-0231,5,42,209,1,0.9999486207962036
LR-SBERT,HAM-0019,3,42,211,0,0.0007109340513125062
LR-SBERT,HAM-0097,1,42,212,0,0.006356525234878063
LR-SBERT,SPAM-0299,2,42,213,1,0.999560534954071
LR-SBERT,HAM-0422,4,42,214,0,0.006753613706678152
LR-SBERT,HAM-0288,5,42,216,0,0.00016900857735890895
LR-SBERT,SPAM-0318,1,42,217,1,0.9997672438621521
LR-SBERT,HAM-0065,5,42,218,0,0.13576553761959076
LR-SBERT,HAM-0078,2,42,220,0,0.00011478292435640469
LR-SBERT,SPAM-0005,3,42,221,1,0.9999999403953552
LR-SBERT,HAM-0036,4,42,222,0,0.0006876158295199275
LR-SBERT,HAM-0128,2,42,223,0,0.4214096963405609
LR-SBERT,HAM-0105,1,42,225,0,0.1575978845357895
LR-SBERT,SPAM-0252,3,42,226,1,0.9985266327857971
LR-SBERT,HAM-0345,4,42,227,0,0.6040564179420471
LR-SBERT,HAM-0218,5,42,228,0,5.68377181480173e-05
LR-SBERT,SPAM-0325,5,42,229,1,0.9998152256011963
LR-SBERT,HAM-0381,1,42,231,0,0.000418408599216491
LR-SBERT,SPAM-0486,2,42,232,1,0.8715424537658691
LR-SBERT,SPAM-0488,3,42,233,1,0.9997497797012329
LR-SBERT,HAM-0113,4,42,235,0,0.0003369094629306346
LR-SBERT,SPAM-0426,1,42,236,1,0.9915177822113037
LR-SBERT,HAM-0320,3,42,237,0,2.7690666684065945e-05
LR-SBERT,SPAM-0467,2,42,238,1,0.9999960064888
LR-SBERT,HAM-0313,4,42,240,0,0.0018678925698623061
LR-SBERT,SPAM-0327,5,42,241,1,0.047866739332675934
LR-SBERT,SPAM-0065,5,42,242,1,0.9988130331039429
LR-SBERT,HAM-0375,1,42,243,0,7.108308182068868e-06
LR-SBERT,HAM-0356,2,42,244,0,0.12478656321763992
LR-SBERT,HAM-0367,3,42,245,0,0.00027211481938138604
LR-SBERT,SPAM-0433,4,42,247,1,0.9999883770942688
LR-SBERT,HAM-0145,1,42,248,0,0.006131622474640608
LR-SBERT,SPAM-0431,2,42,249,1,0.9974225759506226
LR-SBERT,SPAM-0243,5,42,251,1,0.9975365400314331
LR-SBERT,HAM-0448,3,42,252,0,0.017832012847065926
LR-SBERT,HAM-0202,4,42,253,0,0.017427047714591026
LR-SBERT,SPAM-0103,4,42,254,1,0.9995266199111938
LR-SBERT,SPAM-0335,1,42,256,1,0.9999995231628418
LR-SBERT,HAM-0373,2,42,257,0,1.0651378943293821e-05
LR-SBERT,SPAM-0031,3,42,258,1,1.0
LR-SBERT,HAM-0312,5,42,260,0,6.850366844446398e-06
LR-SBERT,SPAM-0301,1,42,261,1,0.9990865588188171
LR-SBERT,SPAM-0200,2,42,262,1,0.6946998238563538
LR-SBERT,HAM-0091,3,42,263,0,4.436083145265002e-06
LR-SBERT,SPAM-0069,4,42,265,1,0.9999784827232361
LR-SBERT,SPAM-0420,5,42,266,1,0.9882310628890991
LR-SBERT,HAM-0165,1,42,267,0,0.028466690331697464
LR-SBERT,SPAM-0104,3,42,268,1,0.9993513226509094
LR-SBERT,SPAM-0361,2,42,269,1,0.7453687787055969
LR-SBERT,HAM-0172,5,42,271,0,0.011454644612967968
LR-SBERT,HAM-0226,4,42,272,0,0.0007599132950417697
LR-SBERT,SPAM-0253,1,42,273,1,0.9999479055404663
LR-SBERT,HAM-0171,2,42,275,0,0.035335469990968704
LR-SBERT,HAM-0203,4,42,276,0,0.01817203313112259
LR-SBERT,HAM-0497,3,42,277,0,0.06733553111553192
LR-SBERT,HAM-0156,5,42,278,0,3.764123539440334e-05
LR-SBERT,SPAM-0298,5,42,279,1,0.9955425262451172
LR-SBERT,HAM-0340,1,42,280,0,0.0001199289908981882
LR-SBERT,SPAM-0216,2,42,282,1,0.9983538389205933
LR-SBERT,SPAM-0177,3,42,283,1,0.9999900460243225
LR-SBERT,HAM-0129,4,42,285,0,0.6322252154350281
LR-SBERT,HAM-0449,2,42,286,0,0.4290970265865326
LR-SBERT,HAM-0400,3,42,287,0,0.0006005351315252483
LR-SBERT,SPAM-0025,5,42,288,1,0.9997154474258423
LR-SBERT,HAM-0399,5,42,289,0,0.0005835620104335248
LR-SBERT,HAM-0142,1,42,291,0,0.0013374945847317576
LR-SBERT,SPAM-0205,4,42,292,1,0.9999998807907104
LR-SBERT,HAM-0086,1,42,293,0,0.0076865763403475285
LR-SBERT,SPAM-0085,2,42,295,1,0.9999428391456604
LR-SBERT,SPAM-0496,3,42,296,1,0.9998853206634521
LR-SBERT,HAM-0456,4,42,297,0,9.008289634948596e-05
LR-SBERT,SPAM-0014,4,42,298,1,0.01704220473766327
LR-SBERT,HAM-0348,1,42,299,0,0.04189504310488701
LR-SBERT,HAM-0304,2,42,301,0,0.0014338265173137188
LR-SBERT,HAM-0482,3,42,302,0,0.0011557363905012608
LR-SBERT,HAM-0087,5,42,303,0,3.989591164099693e-07
LR-SBERT,HAM-0267,1,42,304,0,0.11994557827711105
LR-SBERT,SPAM-0314,2,42,306,1,0.9993839263916016
